,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
58,5,8,3,0,10,3,0,0,3,24,0,0,11,16,2,0,1,4
59,5,9,3,0,11,8,0,0,0,31,0,0,10,9,5,2,1,3
60,6,0,3,1,0,10,0,4,0,0,0,0,0,9,3,29,0,0
61,6,1,4,1,1,13,0,8,0,1,2,0,2,5,8,34,3,0
62,6,2,10,12,0,6,1,21,0,3,9,0,0,3,8,9,2,0
63,6,3,10,19,1,1,0,10,0,0,10,0,0,0,0,3,4,3
64,6,4,10,17,0,0,0,11,2,0,10,0,0,1,1,0,3,9
65,6,5,7,8,2,1,1,4,4,1,9,1,0,6,1,0,3,19
66,6,6,5,6,5,0,0,0,15,0,1,1,4,12,1,0,2,16
67,6,7,4,2,3,2,0,0,10,2,0,0,13,13,7,0,0,17
68,6,8,3,2,3,1,0,0,4,12,0,0,16,14,11,2,0,1
69,6,9,3,0,3,9,0,1,0,6,0,0,7,14,6,5,1,0
70,7,0,3,6,0,2,0,3,0,0,0,0,2,9,0,32,0,0
71,7,1,5,4,1,3,0,7,0,2,5,0,1,1,3,27,1,0
72,7,2,6,8,0,2,0,13,0,0,9,0,1,3,1,19,1,0
73,7,3,8,15,0,0,9,16,0,1,7,0,1,0,1,16,6,1
74,7,4,9,21,0,0,2,23,2,3,16,0,0,0,0,6,12,9
75,7,5,8,10,1,0,3,4,7,0,5,4,1,3,3,3,11,17
76,7,6,6,12,1,1,1,1,16,0,0,1,4,4,17,0,3,10
77,7,7,4,5,0,0,0,3,8,0,0,1,7,1,24,0,0,4
78,7,8,3,10,1,0,1,2,6,0,0,0,11,11,16,0,0,1
79,7,9,3,6,0,0,0,2,3,3,0,0,6,19,8,5,0,0
80,8,0,5,4,0,0,0,0,0,6,1,0,0,6,0,7,0,0
81,8,1,5,7,0,0,1,0,0,7,6,0,5,1,0,20,1,0
82,8,2,7,9,0,0,4,4,0,10,22,0,5,3,0,27,3,0
83,8,3,9,11,0,0,9,13,0,9,41,1,2,2,0,20,7,3
84,8,4,10,10,0,0,22,17,1,5,36,1,0,1,3,8,14,5
85,8,5,9,6,0,0,18,16,12,2,11,5,1,0,7,4,28,10
86,8,6,7,12,0,0,3,5,17,0,0,4,1,0,9,0,10,6
87,8,7,5,10,0,0,5,10,28,0,0,1,5,0,25,0,2,5
88,8,8,3,7,0,0,6,5,8,1,0,1,3,4,19,0,0,1
89,8,9,3,6,0,1,1,4,2,0,0,1,3,7,4,6,0,0
90,9,0,3,5,0,0,1,0,0,1,3,0,4,3,0,4,0,0
91,9,1,5,10,0,0,5,1,0,9,8,0,9,1,0,7,0,0
92,9,2,6,2,0,0,13,4,0,20,43,0,10,3,0,19,3,0
93,9,3,8,3,0,0,27,8,1,16,73,0,4,0,1,21,12,1
94,9,4,9,4,0,0,42,8,3,9,49,5,2,6,6,11,21,1
95,9,5,8,13,0,0,36,15,9,3,8,5,0,6,10,0,16,2
96,9,6,6,14,0,0,16,20,33,1,1,6,1,1,16,0,14,6
97,9,7,4,9,0,0,10,11,24,0,0,6,0,1,15,0,0,1
98,9,8,3,3,0,0,9,8,6,0,0,1,3,1,7,0,0,0
99,9,9,3,3,0,0,5,10,2,0,0,0,2,4,4,1,0,0
