,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
58,5,8,4,0,2,0,0,0,0,18,0,12,8,0,5,5,0,2
59,5,9,3,0,7,2,1,0,1,12,1,6,8,0,2,2,0,1
60,6,0,9,0,0,1,1,0,1,0,0,0,6,0,0,0,0,0
61,6,1,8,0,3,7,0,0,2,0,6,0,5,2,0,0,0,0
62,6,2,5,2,0,11,0,0,9,0,10,0,7,4,0,0,0,0
63,6,3,10,4,0,13,1,1,14,0,14,0,4,8,0,0,1,11
64,6,4,12,19,0,2,3,2,7,0,6,0,1,8,0,0,0,21
65,6,5,10,16,0,7,11,1,2,1,2,3,1,0,0,0,9,23
66,6,6,10,5,0,3,17,0,0,1,1,4,2,0,2,8,9,10
67,6,7,9,1,0,1,3,0,0,10,0,6,0,0,1,19,2,11
68,6,8,6,0,2,0,5,0,0,17,0,9,4,0,0,12,1,6
69,6,9,3,0,3,2,1,0,0,13,0,8,0,0,1,7,0,2
70,7,0,10,0,1,2,5,0,1,0,1,0,2,0,2,0,0,0
71,7,1,8,2,0,9,2,0,4,0,3,0,3,0,2,0,0,0
72,7,2,3,3,0,7,0,0,4,0,8,0,6,2,1,0,0,0
73,7,3,5,9,0,13,3,0,6,0,8,0,5,1,0,0,1,12
74,7,4,15,21,0,12,10,0,2,0,7,0,1,0,0,0,7,18
75,7,5,10,13,0,12,24,0,1,0,1,1,0,0,0,0,12,37
76,7,6,12,4,0,2,21,0,0,2,0,4,0,0,0,6,9,8
77,7,7,10,1,0,0,17,0,0,4,0,15,0,0,0,27,4,12
78,7,8,7,0,1,2,6,0,1,13,0,23,0,0,0,30,2,10
79,7,9,3,0,0,1,3,0,2,10,0,12,3,0,0,8,0,4
80,8,0,12,0,0,2,12,0,5,0,0,0,7,0,6,0,0,0
81,8,1,10,2,2,3,5,0,4,0,2,0,7,4,5,0,0,0
82,8,2,6,10,0,4,0,1,1,0,6,0,2,9,2,0,0,1
83,8,3,3,16,0,7,0,0,0,0,6,0,1,2,0,0,3,4
84,8,4,15,13,0,6,19,0,1,0,4,1,0,4,0,0,3,14
85,8,5,9,9,0,10,39,0,0,0,0,1,0,0,0,3,3,8
86,8,6,10,3,0,4,35,0,0,2,0,6,0,3,0,4,9,6
87,8,7,9,0,0,1,16,0,1,1,0,11,0,8,1,19,3,13
88,8,8,6,0,0,0,14,0,1,4,0,15,0,0,0,13,2,10
89,8,9,3,0,0,1,9,0,5,2,0,3,4,1,3,6,1,4
90,9,0,10,0,2,1,11,0,20,0,2,0,25,0,19,0,0,0
91,9,1,8,2,0,3,7,1,3,0,11,0,27,4,23,0,0,0
92,9,2,3,8,0,1,0,1,1,0,13,0,11,6,8,0,0,0
93,9,3,3,13,0,2,1,4,3,0,12,0,2,14,6,0,1,1
94,9,4,4,17,0,5,18,2,1,0,8,0,0,1,8,0,2,2
95,9,5,6,9,0,8,34,0,0,0,1,2,0,5,9,1,7,0
96,9,6,7,6,0,4,35,0,0,0,0,0,0,7,2,2,8,6
97,9,7,6,1,0,2,15,0,1,5,0,5,1,16,0,7,13,12
98,9,8,4,0,0,0,9,0,12,5,0,5,4,5,0,8,7,5
99,9,9,3,0,1,0,9,0,18,9,0,3,12,2,5,1,0,5
