,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
70,7,0,3,2,0,0,0,0,0,0,0,0,5,0,4,0,0,0
71,7,1,4,3,1,2,2,0,0,0,0,0,10,0,0,8,0,0
72,7,2,6,2,6,7,4,0,0,0,2,0,8,0,1,13,0,0
73,7,3,7,0,2,19,10,2,0,0,0,0,2,0,0,7,1,2
74,7,4,8,0,4,12,3,2,0,0,0,0,1,1,0,2,1,0
75,7,5,7,0,0,16,1,18,0,1,0,0,1,1,0,1,0,0
76,7,6,3,0,0,13,0,14,0,8,0,0,3,1,0,1,4,0
77,7,7,3,0,0,26,0,8,0,28,0,0,5,5,1,9,5,1
78,7,8,3,0,0,29,0,5,0,32,0,0,8,9,1,18,8,0
79,7,9,3,1,0,8,0,0,1,15,0,0,6,10,3,13,2,0
80,8,0,3,8,0,1,3,0,0,5,1,0,10,0,0,0,0,0
81,8,1,3,11,0,2,0,0,0,0,2,0,19,0,0,0,0,0
82,8,2,6,4,2,8,0,0,0,0,9,0,24,0,0,2,0,0
83,8,3,8,1,1,12,2,1,0,0,7,1,7,0,0,2,0,0
84,8,4,10,0,0,6,0,4,0,0,4,0,2,4,0,6,0,0
85,8,5,8,0,0,4,2,11,0,1,1,0,1,0,0,7,1,0
86,8,6,6,0,1,2,0,18,0,6,0,2,8,4,0,6,11,0
87,8,7,3,0,0,6,0,8,0,18,0,0,23,4,0,7,18,0
88,8,8,3,4,0,7,0,2,0,23,0,0,27,4,0,15,10,0
89,8,9,3,1,0,2,2,0,0,18,1,0,6,2,2,17,7,3
90,9,0,3,16,0,0,10,0,0,16,0,0,8,0,0,0,0,0
91,9,1,3,31,0,1,2,0,0,8,6,0,27,0,1,0,0,0
92,9,2,3,11,0,9,0,0,0,0,28,0,24,0,0,1,1,0
93,9,3,7,2,1,8,0,0,0,0,23,2,6,1,1,6,1,0
94,9,4,8,0,0,9,0,5,0,0,7,3,2,5,0,24,5,0
95,9,5,7,0,2,8,0,6,0,0,0,9,0,11,1,14,5,0
96,9,6,3,0,3,0,0,6,0,5,0,5,3,11,0,3,12,0
97,9,7,3,0,2,1,0,9,0,11,1,4,13,8,0,4,12,3
98,9,8,3,3,1,2,1,0,0,19,0,1,23,2,0,9,11,9
99,9,9,3,7,0,0,10,0,0,16,1,0,11,1,1,9,5,9
