,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
30,3,0,3,0,0,0,2,0,0,0,0,0,0,11,4,6,0,0
31,3,1,5,0,0,0,2,0,0,0,0,0,0,24,3,2,0,0
32,3,2,8,0,0,0,1,0,0,0,0,2,0,31,10,1,0,0
33,3,3,8,4,0,2,6,0,0,0,0,14,1,12,17,1,0,0
34,3,4,8,5,0,11,3,0,1,0,0,11,1,1,16,1,0,0
35,3,5,5,4,0,13,3,4,0,0,5,14,0,0,7,6,0,0
36,3,6,3,10,2,11,0,3,0,4,1,22,0,0,2,6,2,0
37,3,7,3,2,0,2,0,1,0,12,1,13,0,0,0,3,12,0
38,3,8,3,0,2,1,0,2,0,10,0,1,0,0,0,8,27,1
39,3,9,3,0,0,0,0,0,0,5,0,0,0,2,1,10,22,1
40,4,0,3,0,0,2,0,0,0,0,0,0,0,13,2,15,0,0
41,4,1,6,0,0,1,1,0,0,0,0,0,0,24,5,8,0,0
42,4,2,8,0,2,0,4,0,0,0,0,1,0,22,13,0,0,0
43,4,3,10,1,4,1,6,0,0,0,1,4,0,14,24,0,0,0
44,4,4,8,7,1,12,1,2,0,0,0,7,0,3,26,1,0,2
45,4,5,6,15,0,20,1,0,0,0,1,16,0,0,10,0,3,0
46,4,6,6,13,0,30,1,2,0,6,0,32,0,0,3,0,3,0
47,4,7,4,6,0,9,0,0,0,36,0,25,0,0,1,4,9,0
48,4,8,3,1,0,0,0,1,0,33,0,6,0,0,5,3,14,0
49,4,9,3,1,1,0,0,0,0,9,0,1,0,3,1,18,8,0
50,5,0,3,0,0,13,0,0,1,0,0,0,0,0,2,20,0,0
51,5,1,5,0,1,13,1,0,2,0,0,0,0,8,7,7,0,1
52,5,2,8,0,5,3,6,0,0,0,0,1,0,11,15,4,0,0
53,5,3,8,6,3,5,7,0,0,0,6,2,0,6,39,0,1,4
54,5,4,8,14,2,11,11,0,0,0,7,1,0,4,32,0,0,8
55,5,5,9,14,1,22,5,0,0,1,4,13,0,0,19,0,3,1
56,5,6,8,24,0,29,0,0,0,10,0,16,0,1,10,0,9,1
57,5,7,6,11,0,10,0,0,0,28,0,16,0,0,8,1,10,0
58,5,8,3,2,0,5,0,0,1,13,0,8,0,0,11,7,4,0
59,5,9,3,1,1,4,0,0,1,4,0,1,0,1,6,13,2,0
60,6,0,3,0,1,24,1,0,5,0,0,0,0,0,0,10,0,0
61,6,1,4,1,6,27,4,0,6,0,1,0,0,4,4,4,0,2
62,6,2,6,0,2,6,6,0,4,0,7,0,0,8,11,2,1,3
63,6,3,6,3,18,3,16,0,0,0,12,1,0,13,28,0,4,8
64,6,4,9,14,5,3,19,0,2,0,10,0,0,14,15,0,7,14
65,6,5,10,24,0,12,9,0,0,0,4,5,0,3,20,0,7,6
66,6,6,9,16,0,5,4,0,1,5,0,4,0,0,19,0,13,0
67,6,7,6,1,0,2,0,0,0,8,0,5,0,1,19,0,17,0
68,6,8,4,0,0,1,0,0,0,9,0,8,0,0,15,2,11,0
69,6,9,3,0,0,11,0,0,1,6,0,0,0,0,17,7,2,0
70,7,0,3,0,1,27,7,0,34,0,0,0,0,0,0,1,0,0
71,7,1,7,1,4,35,15,0,20,0,0,0,0,0,5,0,4,0
72,7,2,8,2,15,19,12,0,15,0,4,0,0,5,5,0,3,2
73,7,3,7,6,8,7,15,0,6,0,9,0,1,15,9,0,6,14
74,7,4,10,14,3,0,20,1,9,0,19,0,5,14,5,0,14,12
75,7,5,10,21,2,0,8,1,5,0,5,1,4,6,10,0,25,4
76,7,6,10,13,1,1,2,0,4,1,0,3,3,1,4,0,19,2
77,7,7,6,5,0,0,0,0,1,0,0,4,1,0,19,0,15,0
78,7,8,3,2,0,3,1,0,1,0,0,6,1,0,9,0,5,0
79,7,9,3,0,0,5,8,0,12,0,0,2,0,0,10,1,1,0
80,8,0,6,0,1,25,27,0,28,0,0,0,0,0,0,0,0,0
81,8,1,8,0,3,29,23,0,26,0,0,0,0,0,0,0,3,0
82,8,2,10,0,3,24,16,0,10,0,1,0,3,1,0,0,3,3
83,8,3,8,4,4,10,6,0,5,0,5,0,4,3,4,2,17,4
84,8,4,10,9,0,0,9,0,19,0,5,0,12,4,1,1,14,5
85,8,5,8,7,1,0,6,1,8,0,2,0,13,1,2,2,27,2
86,8,6,6,4,6,0,2,0,13,0,1,3,12,0,3,0,19,1
87,8,7,4,3,0,0,0,1,2,0,1,16,16,2,6,0,11,1
88,8,8,3,14,0,0,1,6,0,0,0,15,2,3,10,0,4,2
89,8,9,3,14,0,8,12,0,9,0,0,2,0,6,5,0,1,3
90,9,0,3,0,0,4,23,0,8,0,0,0,0,0,0,0,0,0
91,9,1,7,0,0,31,25,0,12,0,0,0,0,0,0,0,1,0
92,9,2,8,1,0,18,12,0,4,0,0,0,0,0,0,0,6,0
93,9,3,7,2,1,9,6,3,7,0,0,0,6,0,0,1,18,1
94,9,4,8,1,0,4,1,6,14,0,4,1,24,0,1,4,13,0
95,9,5,7,0,1,1,4,5,23,2,4,0,27,1,0,3,18,1
96,9,6,5,5,9,0,0,6,7,2,11,6,34,1,0,4,15,1
97,9,7,3,5,13,1,0,7,1,5,0,9,32,6,5,1,11,4
98,9,8,3,16,6,0,1,4,0,4,2,18,11,20,4,1,2,8
99,9,9,3,22,3,1,10,2,2,3,0,5,2,23,1,1,1,5
