,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
83,8,3,12,7,4,13,1,0,1,0,0,6,10,10,0,5,2,11
84,8,4,11,7,6,27,0,0,0,0,0,22,11,4,0,2,0,28
85,8,5,15,4,0,17,0,0,0,4,0,14,11,2,9,3,0,32
86,8,6,15,1,0,7,0,0,1,7,0,6,3,0,15,6,0,36
87,8,7,15,1,3,1,0,1,0,21,1,0,2,0,2,7,0,16
88,8,8,11,0,6,0,4,0,0,11,0,0,0,2,4,8,1,6
89,8,9,3,0,7,0,4,0,0,6,0,0,5,6,0,4,2,0
90,9,0,5,0,18,0,6,0,1,0,0,0,9,5,0,3,27,0
91,9,1,8,0,28,2,11,0,2,0,0,1,7,5,0,2,23,0
92,9,2,10,0,21,10,6,0,6,0,0,0,4,2,0,10,12,0
93,9,3,11,1,16,11,1,0,2,0,0,8,2,1,0,2,5,10
94,9,4,10,1,2,20,0,0,1,0,0,11,3,1,2,2,0,24
95,9,5,15,1,0,18,0,0,0,2,0,6,4,1,2,4,0,29
96,9,6,15,0,0,8,0,1,0,10,0,4,1,0,2,7,0,14
97,9,7,15,0,0,4,0,1,0,13,0,1,1,2,2,12,0,11
98,9,8,3,0,3,1,1,3,0,8,0,0,0,3,0,4,3,4
99,9,9,3,0,4,0,12,0,0,4,0,0,4,6,1,3,7,2
