,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
36,3,6,5,1,2,8,6,2,1,9,9,11,2,5,1,10,1,0
37,3,7,5,13,0,18,13,8,1,22,17,7,3,10,4,4,0,0
38,3,8,5,18,0,15,10,16,0,18,21,10,0,19,2,0,0,0
39,3,9,3,14,2,20,11,22,0,7,13,8,0,11,1,0,1,0
40,4,0,5,26,14,2,0,24,12,0,1,7,0,0,0,0,11,0
41,4,1,7,17,13,2,0,15,27,0,0,1,9,0,1,0,11,0
42,4,2,9,7,15,16,4,9,21,0,0,0,5,2,3,0,8,0
43,4,3,10,1,12,7,8,0,13,3,0,1,5,4,5,0,0,0
44,4,4,9,0,5,2,17,1,12,3,2,11,5,0,6,7,7,0
45,4,5,7,0,0,6,29,1,14,8,3,12,3,3,15,16,7,0
46,4,6,3,1,0,13,7,2,4,5,6,22,0,1,11,9,5,0
47,4,7,15,6,0,18,8,10,0,14,9,10,0,11,17,9,4,0
48,4,8,15,16,2,20,6,23,0,10,8,3,0,16,12,0,3,0
49,4,9,3,17,1,5,4,20,1,5,6,10,0,21,5,0,2,0
50,5,0,4,17,7,1,0,1,2,0,0,2,1,0,7,0,17,0
51,5,1,8,18,11,4,0,6,2,1,0,1,4,5,7,0,23,0
52,5,2,10,19,6,7,1,12,4,7,0,0,7,5,10,0,9,0
53,5,3,12,2,3,9,9,9,13,10,0,0,9,14,3,0,2,1
54,5,4,10,0,2,2,13,9,11,8,3,9,6,9,8,0,3,1
55,5,5,8,0,0,3,8,9,10,4,1,19,3,2,13,4,7,0
56,5,6,5,0,0,7,5,1,8,2,6,20,0,3,30,6,10,0
57,5,7,4,5,0,19,5,5,2,3,12,9,0,9,36,3,3,0
58,5,8,3,6,0,17,5,14,0,5,8,1,0,10,24,0,4,0
59,5,9,3,8,3,5,8,14,0,1,5,3,0,5,6,0,8,0
60,6,0,3,5,1,0,0,2,1,0,0,0,0,1,14,2,16,0
61,6,1,7,12,7,3,0,3,1,1,0,0,12,3,25,1,19,0
62,6,2,9,8,3,7,0,7,3,9,0,0,12,10,17,0,9,0
63,6,3,10,0,2,6,0,13,4,17,0,2,15,8,10,0,4,3
64,6,4,9,0,1,6,2,19,6,20,2,7,9,2,4,0,5,1
65,6,5,8,0,0,11,4,2,3,8,8,11,3,2,11,1,8,3
66,6,6,8,1,1,10,2,5,1,4,23,8,1,4,17,1,11,2
67,6,7,6,1,0,10,6,2,1,1,11,5,0,6,18,0,6,0
68,6,8,10,0,0,3,7,2,0,0,5,1,0,1,23,0,2,1
69,6,9,3,6,2,1,10,3,0,0,1,0,0,5,10,0,13,3
70,7,0,3,6,0,0,0,0,0,0,0,0,1,1,9,3,4,0
71,7,1,5,20,0,1,0,3,0,1,0,0,12,3,18,4,13,0
72,7,2,7,13,1,2,0,6,0,5,0,0,19,3,18,1,8,5
73,7,3,8,10,1,5,0,16,1,21,1,0,20,7,11,0,0,4
74,7,4,10,3,0,12,0,10,1,23,1,0,10,4,8,0,3,10
75,7,5,11,0,0,24,1,8,0,11,6,1,2,7,5,0,5,5
76,7,6,10,0,4,22,1,2,0,2,10,3,0,8,8,0,6,2
77,7,7,10,0,7,9,2,0,0,0,14,1,0,8,8,0,4,7
78,7,8,12,1,3,2,4,1,0,0,5,0,0,7,7,3,3,10
79,7,9,10,1,0,0,7,0,0,0,1,0,3,3,6,1,1,4
80,8,0,3,12,0,0,0,0,0,0,0,0,4,0,5,14,1,0
81,8,1,3,15,0,0,0,0,0,0,0,0,1,0,13,12,6,0
82,8,2,5,19,0,0,0,2,0,7,0,0,12,1,6,4,0,7
83,8,3,8,7,1,1,0,9,0,9,0,0,10,2,5,0,1,8
84,8,4,11,2,0,14,0,8,0,9,1,1,5,5,5,0,0,11
85,8,5,12,1,4,16,0,4,1,4,4,0,2,10,7,0,1,11
86,8,6,11,0,14,24,0,0,0,0,11,0,0,18,8,6,2,11
87,8,7,8,0,18,7,0,0,0,0,4,1,0,15,5,9,3,11
88,8,8,10,0,4,3,4,0,0,1,5,0,0,9,3,6,7,21
89,8,9,3,2,1,0,0,0,0,0,0,0,0,2,2,7,2,27
90,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0
91,9,1,3,8,0,0,0,0,0,1,0,0,2,0,0,14,1,0
92,9,2,5,7,0,0,0,1,0,1,0,0,1,0,4,5,1,1
93,9,3,8,2,0,0,0,1,0,2,0,0,1,0,2,0,1,12
94,9,4,10,0,2,1,0,1,0,5,0,0,2,2,6,0,0,8
95,9,5,11,0,9,11,0,1,0,0,0,0,2,15,17,2,0,8
96,9,6,10,0,15,10,0,0,0,1,1,0,1,14,17,6,3,5
97,9,7,8,0,12,4,1,0,0,4,3,0,0,14,4,13,3,8
98,9,8,5,0,9,0,4,0,0,5,2,0,0,10,2,13,11,22
99,9,9,3,0,0,0,1,0,0,6,1,0,1,3,1,10,11,19
