,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
36,3,6,3,14,1,0,0,0,0,0,1,8,0,1,0,7,0,0
37,3,7,3,4,1,0,0,0,0,0,8,4,1,0,0,17,0,0
38,3,8,3,5,0,0,0,0,0,0,0,0,0,11,0,25,0,0
39,3,9,3,20,0,0,0,1,0,4,0,0,0,21,0,6,0,3
40,4,0,3,10,0,1,0,20,0,18,0,0,0,20,1,10,5,6
41,4,1,7,17,0,0,0,20,0,13,2,0,0,13,6,11,24,8
42,4,2,8,6,0,1,0,3,1,8,2,1,0,11,6,1,19,11
43,4,3,7,4,0,0,1,0,5,0,1,5,0,10,7,0,6,6
44,4,4,3,0,2,0,0,0,2,0,0,23,1,5,3,0,0,3
45,4,5,8,2,2,1,0,0,2,1,0,19,0,1,0,1,0,0
46,4,6,3,1,4,0,1,0,0,1,1,10,1,0,0,6,0,0
47,4,7,5,0,2,0,1,0,0,2,1,1,2,0,0,21,0,0
48,4,8,4,0,2,1,0,1,0,4,0,0,1,2,0,22,0,1
49,4,9,3,9,0,0,0,9,0,10,1,0,2,9,0,14,1,1
50,5,0,5,5,0,6,0,15,0,15,0,0,3,25,1,18,11,3
51,5,1,8,1,0,7,2,24,1,16,0,0,1,28,7,10,10,3
52,5,2,10,3,0,1,2,9,1,7,0,1,0,24,21,1,16,4
53,5,3,8,1,0,0,4,1,11,3,0,4,0,19,13,1,8,2
54,5,4,8,0,2,0,5,0,7,0,0,7,0,7,9,0,4,1
55,5,5,10,0,8,0,4,0,4,2,0,10,4,1,4,0,0,0
56,5,6,8,0,12,0,2,0,0,3,0,7,8,0,1,2,5,0
57,5,7,6,1,17,0,0,0,0,6,0,2,3,0,0,12,2,0
58,5,8,10,0,4,1,0,1,0,7,0,0,2,1,0,15,1,0
59,5,9,6,2,0,8,0,4,0,13,0,0,0,12,1,18,1,1
60,6,0,8,0,0,15,0,7,0,8,0,0,5,25,6,13,3,15
61,6,1,7,0,0,12,4,6,1,4,0,0,2,28,13,11,8,11
62,6,2,8,1,0,8,2,4,11,5,1,0,2,23,25,0,3,6
63,6,3,7,0,0,2,5,1,19,0,0,1,0,14,19,1,1,7
64,6,4,3,1,4,1,8,0,21,0,0,0,2,13,12,0,1,2
65,6,5,8,0,15,5,11,0,5,2,0,3,7,1,3,0,3,0
66,6,6,5,0,27,5,5,0,3,6,0,5,11,0,0,2,14,0
67,6,7,8,3,29,2,0,0,1,9,0,0,15,0,0,1,4,0
68,6,8,10,4,16,1,1,2,3,17,0,1,8,0,1,12,3,1
69,6,9,8,1,5,9,0,5,1,13,0,0,6,9,4,22,0,1
70,7,0,10,0,0,15,0,1,1,0,0,1,18,9,10,11,0,14
71,7,1,8,0,0,14,1,2,5,0,2,2,12,10,23,9,0,17
72,7,2,5,0,0,6,2,1,16,1,7,3,6,9,10,1,0,16
73,7,3,3,0,0,4,2,0,21,0,5,1,3,11,15,0,1,14
74,7,4,3,1,4,5,7,0,25,0,1,7,1,6,4,0,1,6
75,7,5,3,1,15,10,12,1,7,1,0,14,7,2,0,0,9,2
76,7,6,5,3,25,9,3,2,4,5,1,6,18,0,0,0,13,0
77,7,7,6,8,24,2,2,5,5,14,1,3,12,1,0,0,10,1
78,7,8,10,17,17,1,1,5,9,12,0,1,12,1,1,1,4,0
79,7,9,6,7,5,5,0,6,4,9,0,3,6,10,6,13,2,7
80,8,0,8,0,0,11,0,0,5,0,1,0,13,9,12,0,0,14
81,8,1,7,0,0,3,0,0,6,0,7,12,10,3,10,1,0,24
82,8,2,4,0,0,4,0,0,19,0,16,14,11,2,7,0,0,20
83,8,3,3,0,0,3,15,0,9,0,9,7,9,2,5,0,1,6
84,8,4,3,0,4,2,15,0,11,0,2,12,12,2,1,0,1,4
85,8,5,5,1,5,14,11,0,5,2,2,19,6,1,0,0,9,2
86,8,6,5,6,17,14,5,1,4,3,5,29,8,0,0,0,14,0
87,8,7,5,17,12,2,0,11,9,7,1,7,5,0,0,0,9,0
88,8,8,4,12,7,2,0,9,22,7,0,1,7,2,2,0,4,2
89,8,9,3,8,1,7,0,14,22,3,0,5,14,5,4,5,1,3
90,9,0,4,0,0,4,1,0,7,0,1,6,12,11,2,0,0,6
91,9,1,4,0,0,1,0,0,20,0,5,27,8,4,5,1,0,8
92,9,2,3,0,2,1,1,0,18,0,13,26,20,1,3,0,0,6
93,9,3,3,0,5,3,12,0,11,0,10,9,20,2,0,0,0,4
94,9,4,3,2,6,4,14,0,3,0,10,18,27,0,0,0,0,3
95,9,5,3,2,16,3,11,0,1,0,3,11,16,0,0,0,4,2
96,9,6,5,11,9,9,6,1,3,1,2,27,12,0,0,0,6,0
97,9,7,3,24,1,0,4,14,8,2,8,22,0,0,0,0,8,0
98,9,8,3,20,2,1,0,15,22,1,2,4,6,3,0,0,7,0
99,9,9,3,16,0,0,0,7,30,3,4,1,5,9,1,1,2,6
