,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
26,2,6,7,0,13,4,0,1,0,9,5,1,8,2,0,0,0,3
27,2,7,8,0,3,6,0,4,3,0,4,9,4,5,0,1,0,1
28,2,8,7,0,3,29,0,9,4,0,0,12,0,5,0,3,0,4
29,2,9,5,0,4,44,1,14,10,0,1,15,1,2,0,1,3,0
30,3,0,3,0,0,22,3,4,11,0,1,4,1,0,0,2,6,0
31,3,1,3,0,0,10,5,7,11,0,0,3,0,0,0,6,8,1
32,3,2,4,0,0,3,4,10,16,0,2,6,2,0,3,10,2,5
33,3,3,5,0,0,0,4,3,21,8,9,3,0,0,0,10,1,9
34,3,4,4,0,0,0,0,1,12,10,14,4,0,0,0,2,0,9
35,3,5,5,1,3,0,0,1,4,8,12,6,3,3,0,1,0,12
36,3,6,8,0,7,2,1,1,0,4,5,6,3,5,1,0,0,6
37,3,7,10,0,5,7,2,5,0,1,3,0,1,16,2,1,1,4
38,3,8,8,0,1,14,5,18,5,0,1,10,0,5,0,2,2,2
39,3,9,5,0,0,33,0,17,11,0,0,14,0,4,0,1,3,1
40,4,0,3,0,0,7,2,1,17,0,2,16,0,0,0,17,6,1
41,4,1,3,0,0,4,3,0,9,0,1,6,0,0,0,9,7,0
42,4,2,3,0,0,0,2,5,6,3,5,1,0,0,0,10,5,1
43,4,3,3,0,0,0,0,2,7,0,6,6,0,0,0,5,0,7
44,4,4,3,1,0,0,0,1,3,1,10,10,1,0,1,1,0,15
45,4,5,5,1,0,0,0,0,0,1,13,7,8,3,1,0,1,22
46,4,6,7,0,1,1,0,0,0,1,7,3,7,8,2,4,1,17
47,4,7,8,0,3,3,19,8,1,0,2,1,7,13,2,7,0,13
48,4,8,7,0,1,5,6,19,12,0,0,4,6,18,2,6,4,5
49,4,9,5,0,0,9,5,25,6,0,3,14,7,9,0,6,2,0
50,5,0,6,0,0,0,0,0,4,1,7,2,7,0,0,24,1,1
51,5,1,5,0,0,1,1,0,0,2,6,6,2,0,0,19,3,0
52,5,2,5,2,0,1,0,1,2,6,10,1,2,0,0,9,4,0
53,5,3,3,4,0,0,0,0,0,4,6,2,0,0,1,3,3,9
54,5,4,3,5,2,0,0,0,0,2,11,16,0,0,0,1,3,17
55,5,5,3,2,7,0,2,0,0,1,6,7,12,1,7,0,3,21
56,5,6,5,3,6,0,9,2,0,1,5,5,13,3,9,3,5,10
57,5,7,5,0,1,0,21,7,3,1,1,1,21,8,8,11,1,12
58,5,8,5,0,0,0,28,11,4,1,2,6,17,6,5,6,0,2
59,5,9,3,0,0,2,11,21,10,1,3,11,18,4,1,11,4,1
60,6,0,8,1,0,0,0,2,0,1,9,5,20,0,0,25,1,4
61,6,1,7,2,0,0,0,3,1,8,12,1,8,0,0,28,3,1
62,6,2,7,8,3,0,0,1,1,10,14,1,3,0,0,11,2,1
63,6,3,5,11,7,0,0,0,0,6,14,0,0,0,1,1,2,7
64,6,4,3,15,6,0,1,0,0,6,10,3,4,0,4,0,3,7
65,6,5,3,19,11,0,3,0,0,5,6,4,7,0,18,1,4,6
66,6,6,3,7,9,0,6,0,0,2,5,2,16,1,13,3,7,9
67,6,7,3,5,4,0,27,3,0,4,2,0,26,3,16,7,3,5
68,6,8,3,0,2,0,39,13,0,9,3,3,14,3,5,9,1,7
69,6,9,3,0,1,0,13,10,1,4,3,1,22,0,4,15,0,7
70,7,0,10,0,1,0,0,7,0,1,8,1,13,0,0,6,0,8
71,7,1,9,2,4,0,0,3,0,4,15,3,7,0,0,12,0,5
72,7,2,8,7,8,0,0,1,0,9,18,0,0,0,0,2,0,3
73,7,3,7,25,6,0,0,0,0,17,14,0,0,2,2,1,2,0
74,7,4,5,29,5,0,0,0,0,7,7,2,1,1,9,0,10,4
75,7,5,3,28,5,0,2,0,0,15,7,0,5,0,10,0,10,1
76,7,6,3,11,15,0,7,0,0,12,2,0,10,0,24,7,15,3
77,7,7,3,0,7,0,13,1,0,13,1,0,11,0,27,2,6,3
78,7,8,3,2,2,0,27,0,0,13,0,2,22,1,11,11,2,6
79,7,9,3,1,1,0,12,5,1,16,10,1,25,0,4,4,0,12
80,8,0,9,0,12,0,1,8,2,0,24,0,8,0,0,1,0,8
81,8,1,10,6,12,0,0,8,0,2,27,0,7,0,1,1,0,3
82,8,2,9,18,24,0,3,7,0,3,13,0,0,3,1,0,0,2
83,8,3,7,22,20,0,2,2,0,4,6,0,0,4,3,0,5,0
84,8,4,5,40,13,0,0,0,0,9,6,1,4,3,10,0,2,0
85,8,5,3,23,5,0,4,0,0,23,5,1,4,2,17,0,11,0
86,8,6,3,15,4,0,8,1,0,11,4,0,6,0,17,0,11,0
87,8,7,3,5,1,0,14,0,0,15,0,0,11,0,23,4,7,2
88,8,8,3,2,7,1,15,4,0,17,5,3,18,0,17,8,1,2
89,8,9,3,0,5,0,10,8,1,16,12,0,8,0,8,5,1,5
90,9,0,8,0,14,1,5,6,6,0,21,0,2,0,0,0,0,7
91,9,1,9,4,18,0,9,13,6,0,19,0,1,1,1,1,0,2
92,9,2,8,8,19,0,14,5,2,1,5,0,0,3,8,0,0,3
93,9,3,7,17,31,0,4,1,1,0,4,0,1,13,13,0,2,0
94,9,4,3,11,12,0,1,0,0,5,3,0,3,14,4,0,3,2
95,9,5,3,7,1,0,2,0,0,6,0,0,2,3,8,0,7,0
96,9,6,3,10,2,1,6,1,0,1,1,0,8,0,16,1,3,0
97,9,7,3,2,4,0,5,2,0,5,0,3,4,0,23,4,4,0
98,9,8,3,0,5,3,6,5,4,11,0,3,9,0,12,11,3,3
99,9,9,3,0,17,2,1,16,4,6,6,2,10,0,12,9,0,5
