,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
31,3,1,9,1,2,2,1,0,1,0,0,3,0,0,6,1,0,0
32,3,2,8,9,1,0,1,0,0,1,0,0,10,0,11,0,5,0
33,3,3,7,16,0,0,1,0,0,1,1,0,6,0,7,3,17,0
34,3,4,10,12,0,0,2,5,0,0,2,0,6,0,9,4,25,0
35,3,5,12,16,0,0,0,8,1,0,8,0,7,0,6,7,32,0
36,3,6,10,2,0,2,4,11,2,4,20,0,3,0,6,1,25,0
37,3,7,11,0,0,1,4,2,5,8,15,0,0,0,3,0,21,0
38,3,8,10,0,0,4,4,4,20,1,3,0,0,0,10,0,9,0
39,3,9,8,0,0,4,3,0,11,1,0,2,0,0,12,0,7,0
40,4,0,6,0,1,10,0,0,5,0,0,6,1,0,7,0,0,0
41,4,1,6,1,0,6,0,0,5,0,0,4,1,0,10,3,0,0
42,4,2,3,2,0,4,1,0,1,0,0,2,5,0,9,2,1,0
43,4,3,3,7,0,0,3,0,2,0,6,1,8,0,7,4,2,0
44,4,4,9,7,0,0,5,0,0,0,2,1,16,0,8,8,8,0
45,4,5,10,5,0,1,8,1,0,0,3,1,6,0,17,6,14,0
46,4,6,9,3,0,0,4,2,3,1,1,0,4,0,9,5,18,0
47,4,7,9,0,1,3,3,2,8,2,6,1,1,0,5,0,13,0
48,4,8,8,0,0,6,1,0,19,3,0,3,0,1,7,0,10,0
49,4,9,6,0,0,10,0,0,20,0,1,1,0,0,12,0,2,0
50,5,0,10,0,0,8,0,0,16,0,1,8,0,0,11,2,0,1
51,5,1,8,0,0,6,0,0,16,0,1,8,0,0,5,4,0,0
52,5,2,5,0,0,2,2,0,3,0,4,4,2,0,1,3,0,0
53,5,3,3,1,0,0,7,1,1,0,3,1,12,0,4,16,0,0
54,5,4,3,3,0,0,9,1,0,0,8,3,9,0,8,22,4,0
55,5,5,7,8,0,0,14,1,0,0,6,1,19,0,18,15,4,0
56,5,6,3,5,0,3,10,4,4,0,11,0,6,0,19,6,5,0
57,5,7,6,4,0,5,5,1,9,0,4,0,0,3,10,2,8,0
58,5,8,3,1,0,6,4,1,18,0,0,5,0,8,6,1,0,0
59,5,9,3,0,0,15,2,0,24,0,0,6,0,5,11,1,1,0
60,6,0,12,0,0,2,0,0,15,0,2,11,0,0,4,9,0,3
61,6,1,10,0,0,3,0,0,10,2,1,10,0,0,2,7,0,4
62,6,2,6,0,0,0,1,0,0,0,1,13,3,0,2,8,0,9
63,6,3,3,0,0,0,5,0,1,0,3,9,6,0,6,14,2,5
64,6,4,3,4,0,0,9,2,0,1,9,2,12,2,10,18,4,0
65,6,5,3,8,0,0,23,5,0,0,7,3,8,1,15,5,7,0
66,6,6,3,9,0,0,20,7,0,0,7,1,2,1,16,4,14,0
67,6,7,3,6,0,9,24,6,4,0,0,2,1,9,9,1,6,0
68,6,8,3,1,0,10,7,2,10,0,1,4,0,9,3,2,1,1
69,6,9,3,0,0,4,3,0,16,0,2,7,0,8,1,4,2,4
70,7,0,10,0,0,2,0,0,7,1,16,8,0,0,1,12,0,20
71,7,1,8,0,6,2,0,0,5,1,6,8,0,0,1,15,0,13
72,7,2,5,0,2,0,4,1,4,2,4,9,0,0,1,13,1,9
73,7,3,3,3,0,0,3,3,0,1,3,14,5,2,2,13,3,10
74,7,4,5,3,0,0,5,12,0,1,2,11,8,8,7,5,4,3
75,7,5,3,14,0,1,10,23,0,0,3,4,4,4,8,2,17,2
76,7,6,3,20,0,1,14,17,0,0,2,1,2,4,3,0,14,1
77,7,7,3,13,0,5,19,8,1,0,3,0,1,4,1,1,6,2
78,7,8,3,7,0,7,3,4,3,0,5,4,0,7,1,2,1,8
79,7,9,3,3,0,10,1,0,6,0,8,4,0,10,0,6,1,8
80,8,0,6,0,4,2,3,0,1,2,22,2,0,0,0,16,0,32
81,8,1,5,0,15,1,1,0,1,8,16,7,0,0,2,27,0,33
82,8,2,3,0,11,0,0,0,0,5,6,17,0,0,5,13,1,22
83,8,3,5,0,6,0,0,4,0,3,5,9,1,8,5,8,3,17
84,8,4,5,7,1,0,1,12,0,2,2,11,1,9,6,3,10,11
85,8,5,5,14,0,0,5,20,0,0,0,3,0,13,4,0,18,7
86,8,6,3,26,0,1,5,18,0,0,4,0,0,5,3,1,19,5
87,8,7,3,25,0,6,5,9,0,1,2,0,0,4,0,2,7,2
88,8,8,3,9,0,16,4,4,1,1,10,2,0,4,0,3,0,13
89,8,9,3,5,2,19,1,0,5,1,19,2,0,5,0,10,0,17
90,9,0,3,0,23,10,6,0,3,6,26,3,0,0,1,23,0,26
91,9,1,3,0,26,6,5,0,0,11,19,10,0,0,8,18,0,18
92,9,2,3,0,22,1,3,0,0,8,8,10,0,0,24,16,2,7
93,9,3,3,2,13,0,0,1,1,11,3,7,0,6,17,3,3,12
94,9,4,5,4,0,0,0,8,0,8,0,7,0,12,5,1,4,16
95,9,5,3,11,0,1,0,8,0,4,0,3,0,9,0,2,13,13
96,9,6,3,17,0,1,1,15,0,5,0,0,0,6,0,0,11,7
97,9,7,3,23,0,13,1,2,0,12,2,0,0,2,1,1,5,7
98,9,8,3,9,0,14,4,2,0,6,13,0,0,0,0,3,1,3
99,9,9,3,1,7,19,6,0,0,5,24,0,0,0,0,10,0,21
