,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
24,2,4,12,3,0,2,0,0,0,11,0,12,23,3,10,0,0,22
25,2,5,10,0,0,4,3,0,0,4,0,10,9,1,4,0,0,24
26,2,6,7,0,2,6,8,1,0,1,1,2,2,1,1,0,0,14
27,2,7,4,0,2,11,7,0,0,1,19,1,0,0,0,1,0,12
28,2,8,3,0,4,16,4,1,1,4,20,1,1,0,0,1,0,2
29,2,9,3,0,10,12,0,1,5,12,37,0,4,0,0,1,0,3
30,3,0,3,0,9,3,0,0,14,3,26,6,1,1,0,12,0,1
31,3,1,3,8,4,4,0,0,11,4,8,9,3,5,3,7,0,3
32,3,2,6,13,1,0,2,0,3,10,0,6,9,15,3,3,0,7
33,3,3,9,8,0,8,2,0,6,17,0,13,20,13,11,0,0,18
34,3,4,10,4,1,6,3,0,2,21,0,8,28,8,2,0,0,30
35,3,5,9,0,2,6,4,0,1,8,0,3,9,2,2,0,0,17
36,3,6,8,0,3,5,17,0,0,2,0,0,3,2,0,0,0,13
37,3,7,6,0,9,1,22,0,0,2,5,0,0,0,0,2,0,12
38,3,8,3,0,9,12,9,0,1,0,21,0,0,0,0,3,0,5
39,3,9,3,0,19,15,1,0,3,1,35,0,0,0,1,8,0,2
40,4,0,3,0,13,0,1,1,6,0,27,0,0,0,1,16,0,1
41,4,1,3,8,9,4,1,0,11,2,8,4,0,9,1,8,0,1
42,4,2,4,10,4,3,6,0,6,10,2,11,4,11,2,4,0,2
43,4,3,9,17,0,12,4,0,12,26,0,9,15,19,3,1,1,16
44,4,4,12,5,0,15,4,0,7,19,0,2,20,11,1,0,2,5
45,4,5,11,2,3,8,7,0,6,6,0,0,9,7,1,0,0,7
46,4,6,10,0,6,4,14,0,1,2,2,0,2,1,1,0,0,8
47,4,7,8,0,6,10,24,0,1,0,5,0,2,2,0,2,0,11
48,4,8,3,0,18,31,8,0,3,0,27,0,0,1,0,7,0,3
49,4,9,3,0,18,19,2,0,4,2,32,0,0,0,0,23,0,3
50,5,0,3,1,23,1,2,1,9,0,10,2,0,0,0,14,4,3
51,5,1,3,0,7,3,11,4,6,2,4,1,0,5,0,9,3,4
52,5,2,5,5,2,6,12,2,16,6,0,1,2,10,0,3,2,2
53,5,3,8,5,1,6,14,0,17,16,0,2,9,17,0,0,2,1
54,5,4,11,0,5,10,2,0,18,7,0,2,30,20,0,0,2,4
55,5,5,12,0,4,7,5,0,10,4,0,0,25,10,0,0,2,2
56,5,6,11,0,9,1,5,0,2,1,1,0,6,6,0,1,1,4
57,5,7,8,0,4,9,9,0,3,0,11,0,2,5,0,1,1,2
58,5,8,5,0,20,28,5,1,3,0,8,0,0,3,0,12,0,2
59,5,9,3,0,16,23,2,2,8,0,16,0,0,1,0,15,3,2
60,6,0,6,0,14,1,2,10,19,0,0,0,0,0,0,17,6,10
61,6,1,15,0,8,1,8,7,10,0,1,0,0,0,0,8,10,3
62,6,2,15,0,1,7,7,6,10,3,0,2,3,5,0,2,10,1
63,6,3,8,0,2,5,13,1,20,2,0,0,7,19,2,1,7,0
64,6,4,10,0,9,8,11,0,26,1,0,0,21,16,10,0,6,0
65,6,5,11,0,7,4,3,0,8,0,0,0,22,10,4,0,1,0
66,6,6,10,0,19,2,9,0,3,0,0,0,5,15,8,0,0,2
67,6,7,8,0,8,2,17,1,3,0,1,0,0,9,0,3,1,0
68,6,8,5,0,17,6,11,2,6,0,5,0,0,4,0,4,7,7
69,6,9,5,0,22,10,8,4,9,0,9,0,0,0,0,13,5,8
70,7,0,9,4,0,0,3,14,9,2,0,0,0,0,0,30,14,20
71,7,1,15,4,1,1,9,23,6,2,0,1,1,0,1,10,16,13
72,7,2,15,11,2,1,3,9,4,3,0,0,1,0,0,0,12,4
73,7,3,6,1,3,1,10,4,7,3,0,2,2,7,11,2,6,2
74,7,4,9,0,4,3,4,0,10,3,0,0,12,5,25,0,3,0
75,7,5,10,0,18,1,4,0,8,4,0,0,8,10,23,0,1,0
76,7,6,9,0,17,0,14,1,1,3,1,0,4,18,8,1,7,0
77,7,7,6,0,12,2,29,1,2,0,0,0,1,21,2,1,1,0
78,7,8,5,1,22,2,21,4,12,0,2,1,0,4,0,14,6,7
79,7,9,3,1,25,1,14,13,11,2,2,0,0,1,0,23,8,9
80,8,0,10,3,1,4,0,15,9,10,0,2,1,0,0,17,20,28
81,8,1,15,18,0,3,0,19,2,6,0,1,2,0,0,17,7,22
82,8,2,15,16,0,0,1,7,1,7,0,0,7,0,1,1,16,4
83,8,3,7,4,0,1,1,5,0,6,0,4,10,1,7,1,14,1
84,8,4,10,4,2,0,1,0,1,2,0,1,5,6,33,0,9,0
85,8,5,12,0,6,0,4,0,2,1,0,0,3,2,29,0,3,0
86,8,6,10,0,9,1,22,0,0,2,0,0,2,5,5,0,1,0
87,8,7,7,0,10,5,23,2,2,0,2,0,0,2,1,2,1,0
88,8,8,3,0,24,1,28,12,4,3,1,0,0,4,0,9,10,4
89,8,9,3,2,20,5,14,18,2,3,1,0,0,0,0,35,14,10
90,9,0,9,4,0,8,0,11,2,19,0,4,11,0,0,9,6,9
91,9,1,10,19,0,1,1,7,0,24,0,3,9,0,0,6,5,19
92,9,2,9,25,0,4,0,4,1,15,0,10,14,0,1,0,5,11
93,9,3,6,8,0,0,1,1,0,7,0,6,9,0,4,0,3,4
94,9,4,9,0,0,0,0,0,0,5,0,8,8,0,14,0,3,0
95,9,5,10,0,2,3,1,0,0,2,0,1,0,1,9,0,3,0
96,9,6,9,0,2,4,10,2,0,0,0,0,0,4,5,0,1,1
97,9,7,6,0,3,11,23,10,0,1,0,0,0,2,0,0,1,2
98,9,8,3,0,3,15,22,30,1,3,2,0,0,0,0,2,3,5
99,9,9,3,1,6,10,15,29,1,10,1,0,0,0,0,5,5,7
