,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
31,3,1,10,1,0,0,0,3,0,6,4,9,0,8,0,1,1,6
32,3,2,10,0,1,1,2,11,0,14,0,1,0,11,0,8,1,5
33,3,3,5,0,1,12,5,9,1,12,0,2,0,5,0,4,1,1
34,3,4,3,0,10,6,2,5,0,5,0,0,0,4,2,0,0,0
35,3,5,3,0,10,5,1,0,0,3,0,0,0,0,20,2,0,0
36,3,6,3,1,3,1,2,1,0,1,0,1,0,0,26,0,0,0
37,3,7,5,0,2,0,0,6,0,0,2,3,1,0,22,1,0,2
38,3,8,3,1,1,0,5,9,0,0,2,12,0,0,10,0,0,9
39,3,9,3,5,0,0,5,7,0,0,8,6,0,2,3,1,0,16
40,4,0,10,13,0,0,0,3,0,3,18,4,0,14,0,3,0,4
41,4,1,10,7,0,0,0,4,0,13,11,2,0,25,0,9,1,11
42,4,2,10,2,0,8,3,6,0,17,1,3,0,25,0,7,0,8
43,4,3,5,1,3,19,5,6,2,17,0,0,0,13,1,1,0,2
44,4,4,5,0,7,25,8,6,0,8,0,0,6,5,6,1,0,0
45,4,5,3,0,5,7,3,1,0,2,0,0,1,2,10,1,0,0
46,4,6,3,0,3,3,3,4,0,1,4,0,2,0,36,0,0,0
47,4,7,3,0,1,0,1,10,0,0,4,2,1,0,23,0,0,1
48,4,8,3,1,0,0,0,12,0,0,6,1,0,3,9,0,0,1
49,4,9,3,4,0,0,0,22,0,0,28,3,0,1,3,0,0,13
50,5,0,6,15,0,1,1,0,0,1,19,0,0,7,0,12,0,5
51,5,1,7,10,0,3,1,3,0,9,9,1,0,20,0,18,0,16
52,5,2,6,10,0,16,11,5,4,11,1,0,0,27,1,11,0,17
53,5,3,5,0,0,27,16,4,5,18,0,0,0,17,0,6,0,11
54,5,4,3,0,1,19,8,3,10,11,0,0,1,10,2,3,3,1
55,5,5,3,0,3,15,6,1,2,1,2,0,6,2,8,0,2,1
56,5,6,3,0,3,1,0,6,2,1,14,0,6,1,18,0,1,0
57,5,7,3,2,3,0,0,6,0,0,18,2,4,3,16,0,0,0
58,5,8,3,10,0,2,0,10,0,0,29,3,4,4,7,0,0,0
59,5,9,3,12,0,1,0,11,0,2,41,7,0,5,2,0,0,3
60,6,0,7,14,0,7,1,1,0,1,7,0,0,10,0,13,0,2
61,6,1,10,16,0,9,3,4,3,7,2,0,0,12,0,11,0,19
62,6,2,7,6,1,11,14,3,15,12,1,0,2,30,0,10,0,40
63,6,3,8,1,1,22,13,2,14,7,0,0,1,18,0,4,2,27
64,6,4,6,0,1,22,22,0,8,2,0,0,5,7,1,1,13,4
65,6,5,4,0,12,15,10,0,3,5,1,0,10,8,6,1,11,2
66,6,6,3,0,14,0,4,1,0,0,19,0,13,4,9,6,4,0
67,6,7,3,2,11,0,3,2,1,0,25,9,8,8,6,0,0,0
68,6,8,3,8,5,1,0,11,0,0,27,13,0,8,11,1,0,0
69,6,9,3,18,1,7,0,7,0,1,23,13,0,11,2,8,0,3
70,7,0,6,6,0,22,1,0,1,1,1,0,0,8,0,25,0,10
71,7,1,7,7,0,17,1,0,14,1,0,0,0,9,0,19,0,20
72,7,2,8,4,0,17,4,0,21,3,0,0,1,13,0,9,5,24
73,7,3,10,0,0,17,12,0,29,4,0,0,1,8,0,3,11,18
74,7,4,8,0,4,24,9,0,15,2,0,0,5,4,3,1,16,4
75,7,5,8,0,7,6,5,0,5,0,3,0,13,6,6,1,22,1
76,7,6,6,1,20,6,0,0,0,0,12,0,11,23,17,1,6,0
77,7,7,3,4,23,1,0,1,0,0,25,2,11,15,9,7,3,0
78,7,8,3,9,6,10,1,4,0,0,17,12,3,11,5,3,0,0
79,7,9,3,10,6,25,0,3,0,0,18,11,0,13,2,8,0,0
80,8,0,3,2,0,30,0,0,0,0,0,2,0,1,0,22,1,20
81,8,1,3,2,0,17,1,0,6,0,0,0,0,8,0,25,3,19
82,8,2,6,1,0,17,2,0,19,0,0,0,0,5,0,10,4,12
83,8,3,8,0,1,14,5,0,34,2,0,0,1,3,0,2,12,7
84,8,4,8,0,6,10,4,0,10,0,0,0,5,3,0,2,24,4
85,8,5,10,4,23,7,3,0,1,0,1,0,2,5,5,2,15,0
86,8,6,8,6,22,3,0,0,1,0,3,0,9,18,10,14,5,0
87,8,7,4,11,15,0,0,1,1,0,13,2,2,23,6,18,2,0
88,8,8,3,6,9,9,0,0,0,0,8,4,1,7,5,9,0,1
89,8,9,3,6,1,18,0,0,0,0,4,3,1,8,3,17,0,8
90,9,0,3,1,0,23,0,0,1,0,0,2,0,0,0,7,2,15
91,9,1,3,0,0,15,0,0,2,1,0,0,0,2,0,9,8,21
92,9,2,3,0,0,16,0,0,7,0,0,1,0,0,0,8,14,7
93,9,3,4,0,1,8,0,0,1,0,0,0,4,0,0,2,4,5
94,9,4,6,2,7,4,0,0,4,0,0,0,1,2,0,12,8,1
95,9,5,8,8,16,3,1,0,1,0,1,0,4,2,3,5,9,0
96,9,6,6,20,19,2,1,0,0,0,0,0,5,9,3,10,10,0
97,9,7,3,22,18,0,0,1,0,0,5,5,5,3,1,11,4,0
98,9,8,3,32,3,2,1,0,0,0,3,1,10,9,1,16,0,1
99,9,9,3,13,3,10,2,0,0,0,1,4,1,0,0,11,3,3
