,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
29,2,9,3,0,26,0,9,0,4,0,3,0,0,0,1,0,0,0
30,3,0,7,0,24,0,14,0,16,0,0,0,0,0,3,2,15,5
31,3,1,7,2,20,1,25,0,2,1,0,0,0,0,17,7,16,12
32,3,2,8,2,18,2,3,0,0,9,0,0,0,0,6,10,8,17
33,3,3,9,4,14,5,1,0,0,8,0,0,1,10,2,15,1,4
34,3,4,8,7,1,6,0,0,1,18,2,2,1,8,1,13,1,1
35,3,5,7,7,0,12,0,0,2,5,8,6,0,8,0,6,3,1
36,3,6,5,1,0,4,0,0,0,4,14,15,0,3,0,3,2,2
37,3,7,3,0,2,2,4,0,0,3,12,22,0,4,0,4,1,2
38,3,8,3,0,3,1,11,0,2,0,5,8,0,0,0,1,1,3
39,3,9,3,0,9,0,14,0,13,0,2,1,0,0,3,0,1,3
40,4,0,10,1,6,1,6,0,12,0,0,0,0,0,11,5,24,4
41,4,1,10,2,12,0,8,0,6,2,0,0,0,2,15,3,23,4
42,4,2,10,5,9,1,4,0,3,6,0,0,0,7,15,10,17,5
43,4,3,8,26,6,2,0,0,1,17,1,0,0,14,11,4,6,1
44,4,4,10,13,0,6,0,0,2,13,1,0,0,27,3,8,4,0
45,4,5,8,11,0,4,0,0,2,13,4,8,0,19,3,10,0,0
46,4,6,4,2,0,3,1,0,2,4,7,18,0,10,1,9,0,4
47,4,7,3,0,0,0,4,0,3,3,7,20,0,5,4,5,0,11
48,4,8,3,2,0,0,24,0,6,0,2,5,0,2,1,1,1,15
49,4,9,3,0,2,0,15,0,12,0,1,0,0,2,0,1,14,6
50,5,0,10,1,0,1,0,0,2,1,0,0,0,0,11,10,27,2
51,5,1,10,2,1,1,0,0,1,7,0,0,0,0,32,3,29,0
52,5,2,10,10,1,2,0,0,0,6,0,0,0,12,23,4,23,4
53,5,3,7,18,1,1,0,2,1,14,1,0,0,20,15,10,9,3
54,5,4,8,24,0,1,0,1,6,18,2,1,1,31,3,9,2,0
55,5,5,4,11,0,2,0,0,7,16,0,3,0,17,2,17,3,0
56,5,6,3,8,0,1,2,0,12,14,2,3,0,20,7,14,0,4
57,5,7,3,8,0,0,9,1,7,4,3,13,0,11,8,10,0,9
58,5,8,3,13,0,0,9,0,2,0,1,3,1,8,0,3,5,5
59,5,9,3,8,0,0,20,0,5,0,0,0,0,4,7,4,17,6
60,6,0,10,1,0,5,0,0,1,1,0,0,1,0,10,6,15,3
61,6,1,10,1,1,12,0,0,0,6,0,0,2,0,19,2,21,6
62,6,2,10,10,0,12,0,5,0,13,5,0,2,5,29,1,22,5
63,6,3,7,9,0,2,0,4,0,13,3,1,2,9,9,6,8,3
64,6,4,5,20,0,0,0,11,15,16,6,3,0,16,3,12,2,0
65,6,5,3,7,0,2,0,3,22,10,4,1,0,17,8,22,0,0
66,6,6,3,10,0,2,0,1,13,8,0,1,1,17,10,9,0,2
67,6,7,3,11,0,2,1,1,6,4,1,3,0,11,12,2,0,7
68,6,8,3,21,0,1,8,1,1,2,0,1,0,17,11,5,0,8
69,6,9,3,17,0,0,5,0,0,1,0,1,2,17,4,7,5,1
70,7,0,7,0,0,2,0,0,0,4,0,0,10,0,7,13,2,2
71,7,1,7,1,0,28,0,1,0,5,1,0,11,0,11,4,9,7
72,7,2,7,3,1,23,0,8,0,11,6,0,10,0,14,0,8,5
73,7,3,5,5,0,10,0,15,0,12,22,2,7,2,17,6,1,4
74,7,4,4,16,0,7,0,14,14,10,25,2,10,3,4,6,1,1
75,7,5,3,20,0,9,0,4,15,8,16,2,4,6,9,11,1,1
76,7,6,3,18,0,7,0,5,28,4,4,0,0,13,18,2,1,2
77,7,7,3,18,0,3,1,7,6,3,2,0,0,6,7,1,0,1
78,7,8,3,26,0,1,0,10,2,0,4,0,1,18,9,6,1,0
79,7,9,3,13,0,1,2,5,0,2,1,0,2,10,4,12,0,2
80,8,0,5,0,0,11,0,0,0,1,0,0,22,0,5,9,1,7
81,8,1,5,0,0,26,0,1,0,1,2,0,24,0,7,3,1,8
82,8,2,5,2,0,29,0,8,0,13,5,2,12,0,8,1,0,7
83,8,3,4,8,0,11,0,22,3,4,19,3,23,0,8,1,0,3
84,8,4,3,19,0,9,0,21,6,6,31,7,15,2,3,4,3,4
85,8,5,3,26,0,16,0,6,10,4,27,7,2,6,4,5,4,0
86,8,6,3,29,0,24,0,5,13,1,15,11,0,2,5,6,1,0
87,8,7,3,5,0,8,0,23,4,0,14,1,0,3,9,1,0,0
88,8,8,3,14,0,2,0,17,0,0,9,1,4,5,3,1,0,1
89,8,9,3,15,0,2,0,6,0,0,3,0,8,8,2,5,0,1
90,9,0,3,0,1,0,0,0,0,0,0,0,17,0,1,0,0,1
91,9,1,3,0,1,8,0,0,0,1,0,0,27,0,3,0,1,9
92,9,2,3,0,0,6,1,2,3,1,6,1,16,0,1,1,1,6
93,9,3,3,3,0,7,0,9,5,5,18,8,26,0,1,0,1,2
94,9,4,3,7,0,10,0,5,5,10,30,15,21,0,2,0,2,1
95,9,5,3,32,0,16,0,9,7,12,21,21,3,0,2,1,9,0
96,9,6,3,15,0,16,0,15,4,4,17,5,0,0,2,0,5,0
97,9,7,3,11,0,13,0,22,0,2,26,4,1,0,2,0,3,0
98,9,8,3,1,0,3,0,23,1,0,26,2,1,0,1,1,2,0
99,9,9,3,1,2,1,0,14,0,0,10,0,14,1,0,4,0,0
