,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
81,8,1,3,16,0,0,0,7,4,3,0,0,1,0,0,3,1,13
82,8,2,5,13,0,0,5,8,3,5,0,0,0,0,0,1,1,8
83,8,3,6,7,0,2,10,9,5,4,1,0,0,0,0,4,4,1
84,8,4,6,5,0,1,14,7,1,4,4,0,4,0,0,1,10,3
85,8,5,9,1,1,2,22,8,1,0,10,0,22,0,0,2,6,11
86,8,6,10,1,1,0,12,3,0,8,17,0,20,0,0,0,7,19
87,8,7,9,1,2,0,14,1,0,22,12,0,11,3,0,0,2,16
88,8,8,6,4,0,0,4,3,0,19,10,0,2,4,0,0,0,6
89,8,9,4,6,0,0,1,4,0,3,4,0,0,4,0,0,0,12
90,9,0,3,2,0,0,0,5,6,3,0,0,0,0,0,0,0,16
91,9,1,3,6,0,1,2,10,15,7,0,0,0,0,0,1,0,12
92,9,2,3,6,0,4,0,15,14,10,0,0,0,0,0,0,0,8
93,9,3,3,3,0,9,1,7,9,5,3,0,0,0,0,0,4,3
94,9,4,6,2,0,5,3,6,2,8,10,0,1,0,0,3,4,7
95,9,5,8,0,0,1,4,1,0,2,36,0,7,0,0,2,6,11
96,9,6,9,0,0,3,5,1,0,7,35,0,7,1,1,8,6,14
97,9,7,8,0,0,0,9,0,0,23,27,1,3,0,0,1,1,10
98,9,8,6,0,0,0,6,1,0,16,9,0,0,2,0,0,1,9
99,9,9,3,5,0,0,5,2,2,8,2,0,0,1,0,0,0,11
